2001/02/03	BA	2	89	46	40	31
2001/02/03	CA	48	59	30	46	51
2001/02/03	FI	13	82	50	27	10
2001/02/03	GE	38	60	64	31	85
2001/02/03	MI	89	4	50	35	53
2001/02/03	NA	47	36	66	62	9
2001/02/03	PA	8	65	48	15	67
2001/02/03	RM	39	21	11	38	2
2001/02/03	TO	25	66	52	47	70
2001/02/03	VE	33	20	22	63	1
2001/02/07	BA	71	79	49	62	31
2001/02/07	CA	74	68	15	78	33
2001/02/07	FI	89	85	26	58	77
2001/02/07	GE	39	79	22	47	85
2001/02/07	MI	63	7	49	28	38
2001/02/07	NA	4	22	33	1	6
2001/02/07	PA	56	15	31	35	2
2001/02/07	RM	23	33	47	25	10
2001/02/07	TO	85	87	45	31	10
2001/02/07	VE	84	7	67	37	2
2001/02/10	BA	41	89	78	3	51
2001/02/10	CA	2	69	77	29	71
2001/02/10	FI	49	30	3	48	40
2001/02/10	GE	43	49	24	84	70
2001/02/10	MI	36	11	90	31	62
2001/02/10	NA	82	46	14	41	18
2001/02/10	PA	56	30	43	67	57
2001/02/10	RM	4	89	66	37	55
2001/02/10	TO	36	7	38	64	68
2001/02/10	VE	62	81	24	28	50
2001/02/14	BA	83	43	66	2	73
2001/02/14	CA	61	69	68	64	40
2001/02/14	FI	38	55	52	18	14
2001/02/14	GE	7	65	39	31	32
2001/02/14	MI	22	33	65	71	24
2001/02/14	NA	62	55	84	65	54
2001/02/14	PA	15	18	90	17	36
2001/02/14	RM	86	87	30	6	2
2001/02/14	TO	89	77	22	31	63
2001/02/14	VE	57	75	74	44	62
2001/02/17	BA	40	90	86	42	23
2001/02/17	CA	62	12	64	61	27
2001/02/17	FI	9	8	17	73	44
2001/02/17	GE	71	89	74	16	77
2001/02/17	MI	30	78	81	19	77
2001/02/17	NA	37	24	36	59	65
2001/02/17	PA	46	76	71	72	67
2001/02/17	RM	17	42	88	65	11
2001/02/17	TO	67	62	49	81	7
2001/02/17	VE	74	73	31	6	65
2001/02/21	BA	28	14	79	47	39
2001/02/21	CA	83	2	63	84	29
2001/02/21	FI	56	82	2	25	66
2001/02/21	GE	16	31	1	70	54
2001/02/21	MI	55	63	71	19	22
2001/02/21	NA	6	84	30	42	13
2001/02/21	PA	62	73	11	83	58
2001/02/21	RM	46	88	62	37	9
2001/02/21	TO	78	7	34	73	66
2001/02/21	VE	64	61	7	66	51
2001/02/24	BA	25	33	43	47	4
2001/02/24	CA	51	86	42	76	17
2001/02/24	FI	78	57	23	39	59
2001/02/24	GE	51	86	59	6	58
2001/02/24	MI	75	5	19	83	21
2001/02/24	NA	80	74	7	20	63
2001/02/24	PA	79	37	55	87	80
2001/02/24	RM	26	24	52	65	30
2001/02/24	TO	26	47	57	6	78
2001/02/24	VE	56	59	61	77	51
2001/02/28	BA	86	9	43	26	66
2001/02/28	CA	57	17	12	13	21
2001/02/28	FI	77	15	73	35	14
2001/02/28	GE	13	3	1	18	82
2001/02/28	MI	83	28	43	45	49
2001/02/28	NA	43	36	75	26	59
2001/02/28	PA	59	46	29	78	43
2001/02/28	RM	33	27	68	80	41
2001/02/28	TO	31	36	4	7	87
2001/02/28	VE	12	46	53	8	49
2001/03/03	BA	13	44	72	60	17
2001/03/03	CA	30	32	46	20	12
2001/03/03	FI	56	75	47	11	77
2001/03/03	GE	89	20	86	76	34
2001/03/03	MI	51	14	46	55	40
2001/03/03	NA	40	56	76	43	75
2001/03/03	PA	18	58	54	81	89
2001/03/03	RM	5	88	34	37	56
2001/03/03	TO	50	63	67	15	11
2001/03/03	VE	82	68	34	7	28
2001/03/07	BA	65	28	47	87	59
2001/03/07	CA	37	51	90	30	21
2001/03/07	FI	71	64	33	13	79
2001/03/07	GE	61	72	2	36	66
2001/03/07	MI	34	32	58	53	14
2001/03/07	NA	40	27	18	2	47
2001/03/07	PA	32	7	72	11	77
2001/03/07	RM	45	53	73	18	31
2001/03/07	TO	68	4	34	75	51
2001/03/07	VE	89	84	69	21	3
2001/03/10	BA	61	8	40	51	30
2001/03/10	CA	15	66	5	84	10
2001/03/10	FI	75	84	1	36	13
2001/03/10	GE	10	56	63	54	73
2001/03/10	MI	18	90	54	20	48
2001/03/10	NA	39	42	79	71	2
2001/03/10	PA	68	53	10	38	11
2001/03/10	RM	74	30	35	26	8
2001/03/10	TO	22	35	14	68	57
2001/03/10	VE	22	31	35	82	2
2001/03/14	BA	66	34	15	19	33
2001/03/14	CA	64	56	42	79	81
2001/03/14	FI	28	72	55	34	60
2001/03/14	GE	42	65	20	64	21
2001/03/14	MI	36	22	6	32	89
2001/03/14	NA	35	33	37	10	38
2001/03/14	PA	62	34	58	72	59
2001/03/14	RM	70	62	84	14	87
2001/03/14	TO	89	35	5	27	63
2001/03/14	VE	67	1	16	9	52
2001/03/17	BA	85	88	6	29	33
2001/03/17	CA	78	1	57	71	70
2001/03/17	FI	8	17	79	86	74
2001/03/17	GE	64	43	36	11	78
2001/03/17	MI	73	19	34	41	39
2001/03/17	NA	46	61	52	16	86
2001/03/17	PA	49	85	89	50	63
2001/03/17	RM	19	42	28	9	89
2001/03/17	TO	72	81	2	88	43
2001/03/17	VE	72	29	3	83	5
2001/03/21	BA	81	62	7	86	13
2001/03/21	CA	1	67	89	19	45
2001/03/21	FI	56	55	84	57	17
2001/03/21	GE	6	27	64	25	3
2001/03/21	MI	61	68	28	37	85
2001/03/21	NA	65	30	59	20	69
2001/03/21	PA	39	81	11	25	71
2001/03/21	RM	43	19	79	14	29
2001/03/21	TO	49	78	65	81	89
2001/03/21	VE	28	5	21	13	19
2001/03/24	BA	80	14	7	26	11
2001/03/24	CA	19	76	77	46	66
2001/03/24	FI	24	12	61	51	49
2001/03/24	GE	60	83	8	16	58
2001/03/24	MI	2	29	85	20	62
2001/03/24	NA	36	88	30	58	39
2001/03/24	PA	84	17	90	80	52
2001/03/24	RM	8	27	45	58	21
2001/03/24	TO	45	50	39	42	58
2001/03/24	VE	79	37	44	11	13
2001/03/28	BA	74	33	14	1	34
2001/03/28	CA	89	29	19	36	41
2001/03/28	FI	64	13	17	60	84
2001/03/28	GE	66	24	59	40	84
2001/03/28	MI	39	32	33	29	54
2001/03/28	NA	63	50	62	83	1
2001/03/28	PA	11	38	40	17	57
2001/03/28	RM	88	4	47	42	39
2001/03/28	TO	19	16	46	43	10
2001/03/28	VE	28	70	25	88	69
2001/03/31	BA	17	73	29	34	46
2001/03/31	CA	68	10	62	86	65
2001/03/31	FI	14	82	66	10	46
2001/03/31	GE	72	89	40	52	84
2001/03/31	MI	14	50	27	56	4
2001/03/31	NA	32	56	12	76	45
2001/03/31	PA	12	69	29	63	46
2001/03/31	RM	58	48	85	45	89
2001/03/31	TO	57	12	88	43	89
2001/03/31	VE	13	5	71	40	16
